Price,Adj Close,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,,
2018-10-04,173.6383819580078,182.3800048828125,185.32000732421875,181.05999755859375,185.1999969482422,80557300
2018-10-05,171.51522827148438,180.14999389648438,182.97000122070312,178.42999267578125,182.36000061035156,83325600
2018-10-08,170.46795654296875,179.0500030517578,180.63999938964844,176.92999267578125,179.52000427246094,66864500
2018-10-09,171.02020263671875,179.6300048828125,181.02000427246094,178.75,179.17999267578125,49097900
2018-10-10,163.49879455566406,171.72999572753906,178.6199951171875,171.5,178.50999450683594,114471100
2018-10-11,161.47091674804688,169.60000610351562,173.39999389648438,167.80999755859375,171.02000427246094,143084500
2018-10-12,165.96469116210938,174.32000732421875,174.86000061035156,170.92999267578125,174.1699981689453,102078400
2018-10-15,163.95578002929688,172.2100067138672,174.0399932861328,171.55999755859375,173.7100067138672,64885300
2018-10-16,168.72567749023438,177.22000122070312,177.64999389648438,173.6999969482422,174.02000427246094,71979700
2018-10-17,168.7923126220703,177.2899932861328,178.25999450683594,175.47000122070312,178.0800018310547,66987600
2018-10-18,164.8793182373047,173.17999267578125,176.67999267578125,172.44000244140625,176.6199951171875,82486200
2018-10-19,164.72698974609375,173.02000427246094,176.07000732421875,172.38999938964844,174.5800018310547,82923700
2018-10-22,165.5743408203125,173.91000366210938,175.25,172.58999633789062,174.05999755859375,52909300
2018-10-23,164.96502685546875,173.27000427246094,174.1300048828125,168.82000732421875,170.63999938964844,77567000
2018-10-24,157.4151153564453,165.33999633789062,173.36000061035156,165.0399932861328,173.07000732421875,102997400
2018-10-25,162.86093139648438,171.05999755859375,172.0800018310547,167.16000366210938,167.91000366210938,83481100
2018-10-26,158.67184448242188,166.66000366210938,169.9600067138672,164.22999572753906,165.1999969482422,130970900
2018-10-29,155.40623474121094,163.22999572753906,169.86000061035156,160.08999633789062,169.2100067138672,111871900
2018-10-30,157.96731567382812,165.9199981689453,166.0399932861328,162.00999450683594,162.75,92584000
2018-10-31,161.6803741455078,169.82000732421875,171.25,168.5399932861328,168.6199951171875,73828600
2018-11-01,163.81301879882812,172.05999755859375,172.24000549316406,168.77999877929688,170.07000732421875,52706800
2018-11-02,161.2615203857422,169.3800048828125,172.5500030517578,168.22000122070312,171.52999877929688,75966800
2018-11-05,160.86160278320312,168.9600067138672,169.66000366210938,167.0800018310547,169.60000610351562,39573500
2018-11-06,162.08026123046875,170.24000549316406,171.19000244140625,168.72000122070312,168.97000122070312,34410400
2018-11-07,167.1642303466797,175.5800018310547,175.5800018310547,171.8699951171875,172.27999877929688,51169600
2018-11-08,166.09793090820312,174.4600067138672,175.3000030517578,173.6300048828125,174.75999450683594,40296500
2018-11-09,163.29896545410156,171.52000427246094,173.25,170.16000366210938,172.8300018310547,50602700
2018-11-12,158.35763549804688,166.3300018310547,170.63999938964844,166.17999267578125,170.32000732421875,62578400
2018-11-13,158.49095153808594,166.47000122070312,169.47999572753906,166.0,167.11000061035156,64128100
2018-11-14,157.28175354003906,165.1999969482422,168.6999969482422,164.25,168.1199951171875,75270700
2018-11-15,160.03326416015625,168.08999633789062,168.5399932861328,163.4600067138672,164.89999389648438,73254300
2018-11-16,159.47157287597656,167.5,168.30999755859375,165.77999877929688,166.4499969482422,65390700
2018-11-19,154.29234313964844,162.05999755859375,166.89999389648438,161.5399932861328,166.6999969482422,67280500
2018-11-20,151.5313262939453,159.16000366210938,161.3800048828125,157.1300048828125,158.3699951171875,102652800
2018-11-21,152.68333435058594,160.3699951171875,161.97000122070312,159.22999572753906,161.35000610351562,42965800
2018-11-23,151.57891845703125,159.2100067138672,160.83999633789062,159.08999633789062,159.08999633789062,23503700
2018-11-26,155.08250427246094,162.88999938964844,162.97000122070312,160.75999450683594,161.44000244140625,42012600
2018-11-27,155.60618591308594,163.44000244140625,163.85000610351562,161.17999267578125,162.0,36608100
2018-11-28,160.6140594482422,168.6999969482422,168.6999969482422,163.47000122070312,164.6199951171875,70141000
2018-11-29,160.0904541015625,168.14999389648438,169.25999450683594,166.82000732421875,167.99000549316406,44885700
2018-11-30,161.25196838378906,169.3699951171875,169.47000122070312,167.5399932861328,168.3800048828125,36722800
2018-12-03,164.07005310058594,172.3300018310547,173.30999755859375,169.50999450683594,173.11000061035156,50771700
2018-12-04,157.7769012451172,165.72000122070312,171.91000366210938,165.52000427246094,171.42999267578125,70594700
2018-12-06,158.89083862304688,166.88999938964844,166.91000366210938,161.77000427246094,162.3800048828125,71715500
2018-12-07,153.64492797851562,161.3800048828125,167.1199951171875,160.86000061035156,166.16000366210938,80432200
2018-12-10,155.25392150878906,163.07000732421875,163.77999877929688,159.41000366210938,161.0800018310547,73960800
2018-12-11,155.76803588867188,163.61000061035156,165.77000427246094,162.22999572753906,165.72999572753906,59058300
2018-12-12,157.13902282714844,165.0500030517578,167.60000610351562,164.9600067138672,166.0,53780000
2018-12-13,157.1865997314453,165.10000610351562,166.82000732421875,164.02999877929688,166.1300048828125,46378500
2018-12-14,153.35931396484375,161.0800018310547,163.80999755859375,160.6999969482422,163.2100067138672,56547400
2018-12-17,149.88429260253906,157.42999267578125,161.6699981689453,156.1699981689453,160.38999938964844,74834100
2018-12-18,150.8268280029297,158.4199981689453,159.9499969482422,157.0399932861328,158.64999389648438,63642100
2018-12-19,147.12327575683594,154.52999877929688,160.72000122070312,153.33999633789062,158.17999267578125,81856500
2018-12-20,144.99061584472656,152.2899932861328,155.8699951171875,150.38999938964844,154.14999389648438,99002100
2018-12-21,140.49685668945312,147.57000732421875,154.08999633789062,146.72000122070312,153.0500030517578,141129400
2018-12-24,137.01278686523438,143.5,147.97999572753906,143.4600067138672,146.0800018310547,56163300
2018-12-26,145.5677490234375,152.4600067138672,152.5399932861328,144.08999633789062,145.0800018310547,98982100
2018-12-27,146.131103515625,153.0500030517578,153.17999267578125,147.0800018310547,150.3699951171875,85824300
2018-12-28,146.0546875,152.97000122070312,155.58999633789062,151.72000122070312,154.14999389648438,77856600
2018-12-31,147.28636169433594,154.25999450683594,154.97999572753906,152.7100067138672,154.47000122070312,53015300
2019-01-02,147.87832641601562,154.8800048828125,155.75,150.8800048828125,150.99000549316406,58576700
2019-01-03,143.04713439941406,149.82000732421875,153.25999450683594,149.49000549316406,152.60000610351562,74820200
2019-01-04,149.16729736328125,156.22999572753906,157.0,151.74000549316406,152.33999633789062,74709300
2019-01-07,150.9432373046875,158.08999633789062,158.86000061035156,156.11000061035156,156.6199951171875,52059300
2019-01-08,152.30859375,159.52000427246094,160.11000061035156,157.1999969482422,159.5399932861328,49388700
2019-01-09,153.5498504638672,160.82000732421875,161.52000427246094,159.47000122070312,160.13999938964844,46491700
2019-01-10,153.98898315429688,161.27999877929688,161.3699951171875,158.6999969482422,159.60000610351562,38943400
2019-01-11,153.42568969726562,160.69000244140625,160.86000061035156,159.7899932861328,160.3300018310547,30176600
2019-01-14,152.06985473632812,159.27000427246094,159.9600067138672,158.58999633789062,159.3300018310547,30710200
2019-01-15,155.03929138183594,162.3800048828125,162.60000610351562,159.91000366210938,160.0,40874200
2019-01-16,155.0106201171875,162.35000610351562,163.77999877929688,162.2899932861328,162.64999389648438,33812200
2019-01-17,156.23277282714844,163.6300048828125,164.36000061035156,161.57000732421875,161.8300018310547,39329000
2019-01-18,157.77952575683594,165.25,166.02000427246094,163.82000732421875,164.77999877929688,57183200
2019-01-22,154.6191864013672,161.94000244140625,164.13999938964844,160.75999450683594,164.05999755859375,56711700
2019-01-23,154.8197021484375,162.14999389648438,163.50999450683594,160.32000732421875,162.77000427246094,38106100
2019-01-24,155.8222198486328,163.1999969482422,163.44000244140625,162.05999755859375,162.67999267578125,32417800
2019-01-25,157.68406677246094,165.14999389648438,165.64999389648438,163.9499969482422,164.50999450683594,36515900
2019-01-28,155.736328125,163.11000061035156,163.1199951171875,161.75,163.02000427246094,33491200
2019-01-29,154.2659149169922,161.57000732421875,163.24000549316406,160.99000549316406,163.1999969482422,30784200
2019-01-30,158.19007873535156,165.67999267578125,166.27999877929688,162.88999938964844,163.39999389648438,41346500
2019-01-31,160.5579833984375,168.16000366210938,168.99000549316406,166.47000122070312,166.6999969482422,37258400
2019-02-01,159.88009643554688,167.4499969482422,168.60000610351562,166.99000549316406,167.3300018310547,32143700
2019-02-04,161.8660430908203,169.52999877929688,169.52999877929688,167.3300018310547,167.47999572753906,26718800
2019-02-05,163.2982940673828,171.02999877929688,171.22999572753906,169.69000244140625,169.75999450683594,28156400
2019-02-06,162.81130981445312,170.52000427246094,171.3699951171875,169.75,171.07000732421875,27970000
2019-02-07,160.6248321533203,168.22999572753906,169.4499969482422,166.9499969482422,169.02999877929688,42036200
2019-02-08,160.93991088867188,168.55999755859375,168.58999633789062,166.57000732421875,166.75999450683594,29020700
2019-02-11,160.787109375,168.39999389648438,169.5800018310547,167.97999572753906,169.1699981689453,21434100
2019-02-12,163.16453552246094,170.88999938964844,171.13999938964844,169.3300018310547,169.6300048828125,29722100
2019-02-13,163.27911376953125,171.00999450683594,172.16000366210938,170.82000732421875,171.64999389648438,26094100
2019-02-14,163.4796600341797,171.22000122070312,171.8300018310547,169.8300018310547,170.39999389648438,30326800
2019-02-15,164.16714477539062,171.94000244140625,172.55999755859375,171.13999938964844,172.52000427246094,32521700
2019-02-19,164.49169921875,172.27999877929688,172.8000030517578,171.3800048828125,171.41000366210938,19487700
2019-02-20,164.4630889892578,172.25,173.0800018310547,171.32000732421875,172.39999389648438,32593000
2019-02-21,163.86154174804688,171.6199951171875,172.25999450683594,170.7100067138672,171.7899932861328,25207400
2019-02-22,165.07415771484375,172.88999938964844,173.00999450683594,171.89999389648438,171.99000549316406,27735400
2019-02-25,165.67567443847656,173.52000427246094,174.66000366210938,173.39999389648438,174.2100067138672,32608800
2019-02-26,165.84751892089844,173.6999969482422,174.25,172.80999755859375,173.10000610351562,21939700
2019-02-27,165.74252319335938,173.58999633789062,173.8000030517578,171.75999450683594,172.89999389648438,25162000
2019-02-28,165.36061096191406,173.19000244140625,173.80999755859375,172.6999969482422,173.0500030517578,25085500
2019-03-01,166.50634765625,174.38999938964844,174.64999389648438,173.17999267578125,174.44000244140625,31431200
2019-03-04,166.5349884033203,174.4199981689453,175.7899932861328,172.47000122070312,175.5399932861328,38063500
2019-03-05,166.65908813476562,174.5500030517578,175.08999633789062,173.69000244140625,174.5500030517578,22319900
2019-03-06,165.71388244628906,173.55999755859375,174.75,173.27999877929688,174.72000122070312,27194600
2019-03-07,163.68014526367188,171.42999267578125,173.17999267578125,170.7899932861328,173.1199951171875,39407400
2019-03-08,163.43191528320312,171.1699981689453,171.25999450683594,169.33999633789062,169.50999450683594,39303200
2019-03-11,166.83096313476562,174.72999572753906,174.85000610351562,171.85000610351562,171.8800048828125,30518400
2019-03-12,167.74761962890625,175.69000244140625,176.13999938964844,174.77000427246094,175.19000244140625,33953500
2019-03-13,169.00787353515625,177.00999450683594,177.92999267578125,176.35000610351562,176.60000610351562,42426100
2019-03-14,168.72149658203125,176.7100067138672,177.33999633789062,176.66000366210938,177.1300048828125,23751500
2019-03-15,170.28732299804688,178.35000610351562,178.8800048828125,177.27999877929688,177.39999389648438,38192000
2019-03-18,170.6929168701172,178.4499969482422,178.99000549316406,177.58999633789062,177.9499969482422,32935100
2019-03-19,171.2667999267578,179.0500030517578,180.0,178.2899932861328,179.17999267578125,36893300
2019-03-20,171.9459686279297,179.75999450683594,180.86000061035156,178.24000549316406,179.05999755859375,50105000
2019-03-21,174.63381958007812,182.57000732421875,182.8300018310547,179.1999969482422,179.22000122070312,42428500
2019-03-22,170.798095703125,178.55999755859375,182.27000427246094,178.3699951171875,181.77999877929688,70794500
2019-03-25,170.472900390625,178.22000122070312,178.83999633789062,176.92999267578125,177.91000366210938,46336500
2019-03-26,171.2667999267578,179.0500030517578,180.69000244140625,178.13999938964844,179.60000610351562,33248100
2019-03-27,170.1668243408203,177.89999389648438,179.72000122070312,176.60000610351562,179.32000732421875,37096700
2019-03-28,170.55897521972656,178.30999755859375,178.97999572753906,177.24000549316406,178.36000061035156,30368200
2019-03-29,171.85032653808594,179.66000366210938,179.8300018310547,178.58999633789062,179.69000244140625,35205500
2019-04-01,174.1268310546875,182.0399932861328,182.25999450683594,180.77000427246094,181.50999450683594,30969500
2019-04-02,174.78684997558594,182.72999572753906,182.91000366210938,181.77999877929688,182.24000549316406,22645200
2019-04-03,175.79124450683594,183.77999877929688,184.9199981689453,183.2100067138672,183.75999450683594,31633500
2019-04-04,175.72427368164062,183.7100067138672,184.5,182.64999389648438,183.8300018310547,28530800
2019-04-05,176.6329803466797,184.66000366210938,184.77000427246094,184.02000427246094,184.24000549316406,25674700
2019-04-08,177.08248901367188,185.1300048828125,185.27999877929688,183.6300048828125,184.36000061035156,22697500
2019-04-09,176.46080017089844,184.47999572753906,185.11000061035156,184.08999633789062,184.5,25631900
2019-04-10,177.40774536132812,185.47000122070312,185.52999877929688,184.52000427246094,184.72000122070312,24563000
2019-04-11,176.98687744140625,185.02999877929688,185.77999877929688,184.69000244140625,185.77999877929688,20654100
2019-04-12,177.7520751953125,185.8300018310547,185.9499969482422,185.05999755859375,185.85000610351562,24989100
2019-04-15,177.7808074951172,185.86000061035156,186.07000732421875,184.6199951171875,185.83999633789062,21073000
2019-04-16,178.39297485351562,186.5,186.91000366210938,185.92999267578125,186.5399932861328,27195700
2019-04-17,179.01473999023438,187.14999389648438,187.92999267578125,186.60000610351562,187.75,29651600
2019-04-18,179.24429321289062,187.38999938964844,187.7899932861328,186.2899932861328,187.4600067138672,28580900
2019-04-22,179.751220703125,187.9199981689453,187.99000549316406,186.42999267578125,186.57000732421875,17936000
2019-04-23,182.03736877441406,190.30999755859375,190.5399932861328,188.1300048828125,188.39999389648438,33665600
2019-04-24,181.46339416503906,189.7100067138672,190.7100067138672,189.64999389648438,190.47000122070312,24977100
2019-04-25,182.19996643066406,190.47999572753906,191.22000122070312,189.4499969482422,191.1300048828125,29517500
2019-04-26,182.36253356933594,190.64999389648438,190.69000244140625,188.58999633789062,190.17999267578125,26359500
2019-04-29,182.7165069580078,191.02000427246094,191.32000732421875,190.33999633789062,190.64999389648438,21716200
2019-04-30,181.30081176757812,189.5399932861328,189.85000610351562,188.2100067138672,189.47999572753906,31495300
2019-05-01,180.7173309326172,188.92999267578125,191.32000732421875,188.8000030517578,190.77999877929688,34797100
2019-05-02,179.9329833984375,188.11000061035156,189.85000610351562,186.8699951171875,188.8699951171875,44110100
2019-05-03,182.8026123046875,191.11000061035156,191.25,189.3300018310547,189.6699981689453,30386200
2019-05-06,181.6834259033203,189.94000244140625,190.1999969482422,186.75999450683594,187.0500030517578,38371800
2019-05-07,178.14427185058594,186.24000549316406,188.6699981689453,184.50999450683594,187.8699951171875,58818100
2019-05-08,177.6947021484375,185.77000427246094,187.1699981689453,184.9600067138672,185.6300048828125,37165300
2019-05-09,176.73817443847656,184.77000427246094,185.41000366210938,182.08999633789062,183.6999969482422,55351700
2019-05-10,176.9581756591797,185.0,185.88999938964844,181.02999877929688,184.11000061035156,58526400
2019-05-13,170.81723022460938,178.5800018310547,181.25999450683594,178.05999755859375,180.2899932861328,67185800
2019-05-14,172.6920166015625,180.5399932861328,181.6300048828125,178.86000061035156,179.52000427246094,43360600
2019-05-15,175.13119506835938,183.08999633789062,183.5500030517578,179.30999755859375,179.35000610351562,40944500
2019-05-16,176.89120483398438,184.92999267578125,186.07000732421875,182.9499969482422,183.1699981689453,39281200
2019-05-17,175.0833282470703,183.0399932861328,185.5800018310547,182.8800048828125,183.10000610351562,44702300
2019-05-20,172.12767028808594,179.9499969482422,181.17999267578125,179.33999633789062,180.49000549316406,38608300
2019-05-21,173.92593383789062,181.8300018310547,182.3300018310547,180.9199981689453,181.5,31613800
2019-05-22,173.15118408203125,181.02000427246094,182.07000732421875,180.75,180.82000732421875,24332600
2019-05-23,170.50152587890625,178.25,179.02000427246094,177.13999938964844,178.94000244140625,45351300
2019-05-24,170.41551208496094,178.16000366210938,179.85000610351562,177.94000244140625,179.2100067138672,25903300
2019-05-28,169.77462768554688,177.49000549316406,179.66000366210938,177.47000122070312,178.66000366210938,24763800
2019-05-29,168.3780975341797,176.02999877929688,177.0,175.08999633789062,176.38999938964844,42178800
2019-05-30,169.0859375,176.77000427246094,177.27000427246094,175.77000427246094,176.5,30354800
2019-05-31,166.3885040283203,173.9499969482422,175.2899932861328,173.8699951171875,174.69000244140625,45446200
2019-06-03,162.72503662109375,170.1199951171875,173.9499969482422,169.27000427246094,173.47999572753906,75842300
2019-06-04,167.3068084716797,174.91000366210938,174.97000122070312,171.3699951171875,172.02999877929688,47797800
2019-06-05,168.55027770996094,176.2100067138672,176.61000061035156,174.3800048828125,176.5800018310547,34412700
2019-06-06,169.88937377929688,177.61000061035156,178.0399932861328,175.72999572753906,176.50999450683594,29913200
2019-06-07,173.1702880859375,181.0399932861328,181.77000427246094,178.3300018310547,178.55999755859375,45888300
2019-06-10,175.1885528564453,183.14999389648438,184.85000610351562,182.2100067138672,182.25,41385300
2019-06-11,175.427734375,183.39999389648438,185.39999389648438,182.77999877929688,185.05999755859375,41260300
2019-06-12,174.41380310058594,182.33999633789062,183.27999877929688,182.0,182.89999389648438,27758100
2019-06-13,175.44688415527344,183.4199981689453,183.8699951171875,182.74000549316406,183.10000610351562,23715800
2019-06-14,174.70079040527344,182.63999938964844,183.11000061035156,181.94000244140625,182.47999572753906,22844100
2019-06-17,175.75294494628906,183.74000549316406,184.25,182.83999633789062,183.0399932861328,20379500
2019-06-18,178.306884765625,186.41000366210938,187.72000122070312,185.42999267578125,185.91000366210938,48177300
2019-06-19,178.97642517089844,187.11000061035156,187.52999877929688,185.57000732421875,186.66000366210938,31672900
2019-06-20,180.6407928466797,188.85000610351562,189.75999450683594,187.16000366210938,189.72000122070312,40922000
2019-06-21,180.37301635742188,188.57000732421875,189.77000427246094,188.1699981689453,188.6300048828125,39980400
2019-06-24,180.37876892089844,188.16000366210938,188.72000122070312,188.05999755859375,188.52999877929688,19375200
2019-06-25,177.2823028564453,184.92999267578125,188.13999938964844,184.64999389648438,188.02999877929688,33921100
2019-06-26,178.10675048828125,185.7899932861328,187.3300018310547,185.49000549316406,186.16000366210938,22595700
2019-06-27,178.7873992919922,186.5,186.94000244140625,185.99000549316406,186.4600067138672,19709200
2019-06-28,179.0174560546875,186.74000549316406,187.14999389648438,186.07000732421875,186.9499969482422,21179200
2019-07-01,181.43324279785156,189.25999450683594,190.57000732421875,188.3800048828125,190.32000732421875,31025600
2019-07-02,182.15219116210938,190.00999450683594,190.02999877929688,188.66000366210938,189.1999969482422,18035800
2019-07-03,183.52310180664062,191.44000244140625,191.44000244140625,190.2899932861328,190.49000549316406,15792100
2019-07-05,183.1492462158203,191.0500030517578,191.39999389648438,189.38999938964844,190.1300048828125,21415600
2019-07-08,181.86460876464844,189.7100067138672,189.8699951171875,188.92999267578125,189.80999755859375,17598800
2019-07-09,182.77532958984375,190.66000366210938,190.89999389648438,188.64999389648438,188.80999755859375,19193500
2019-07-10,184.59678649902344,192.55999755859375,193.08999633789062,191.47000122070312,191.82000732421875,28374500
2019-07-11,184.46258544921875,192.4199981689453,193.33999633789062,191.80999755859375,192.85000610351562,23736100
2019-07-12,185.52664184570312,193.52999877929688,193.5399932861328,192.4499969482422,192.6300048828125,20211900
2019-07-15,186.12100219726562,194.14999389648438,194.19000244140625,193.44000244140625,193.97999572753906,15606100
2019-07-16,185.16238403320312,193.14999389648438,194.08999633789062,192.55999755859375,193.91000366210938,20190900
2019-07-17,184.2516632080078,192.1999969482422,193.49000549316406,192.17999267578125,193.14999389648438,16765100
2019-07-18,184.46258544921875,192.4199981689453,192.7899932861328,190.69000244140625,191.2899932861328,28877000
2019-07-19,183.1108856201172,191.00999450683594,193.8300018310547,190.80999755859375,193.74000549316406,29387900
2019-07-22,184.56802368164062,192.52999877929688,192.94000244140625,191.44000244140625,191.44000244140625,18954900
2019-07-23,185.77590942382812,193.7899932861328,193.80999755859375,192.2899932861328,193.5800018310547,23786700
2019-07-24,187.07968139648438,195.14999389648438,195.16000366210938,193.02999877929688,193.0500030517578,20422900
2019-07-25,185.30616760253906,193.3000030517578,194.52000427246094,192.92999267578125,194.49000549316406,23434700
2019-07-26,187.21388244628906,195.2899932861328,195.5500030517578,194.42999267578125,194.52999877929688,20431200
2019-07-29,186.57159423828125,194.6199951171875,195.17999267578125,193.38999938964844,195.11000061035156,20451700
2019-07-30,185.76632690429688,193.77999877929688,194.5399932861328,192.99000549316406,193.1300048828125,18705000
2019-07-31,183.1971893310547,191.10000610351562,194.42999267578125,189.32000732421875,194.3000030517578,41627500
2019-08-01,182.2864227294922,190.14999389648438,194.97999572753906,189.22999572753906,191.42999267578125,63251600
2019-08-02,179.6022186279297,187.35000610351562,188.99000549316406,186.2100067138672,188.72000122070312,55214000
2019-08-05,173.25599670410156,180.72999572753906,183.50999450683594,179.1999969482422,183.42999267578125,75040000
2019-08-06,175.6813507080078,183.25999450683594,183.8000030517578,181.07000732421875,182.39999389648438,41897200
2019-08-07,176.6304473876953,184.25,184.50999450683594,179.88999938964844,181.27000427246094,49990600
2019-08-08,180.474609375,188.25999450683594,188.32000732421875,184.57000732421875,185.0800018310547,38418100
2019-08-09,178.77780151367188,186.49000549316406,188.0,185.02999877929688,187.36000061035156,33608900
2019-08-12,176.72630310058594,184.35000610351562,185.89999389648438,183.5,185.33999633789062,24642900
2019-08-13,180.59921264648438,188.38999938964844,189.67999267578125,184.02000427246094,184.19000244140625,40241900
2019-08-14,175.2020721435547,182.75999450683594,185.9499969482422,182.4199981689453,185.36000061035156,51000500
2019-08-15,175.000732421875,182.5500030517578,183.58999633789062,181.16000366210938,183.0,36685000
2019-08-16,177.8095703125,185.47999572753906,185.9499969482422,184.10000610351562,184.2100067138672,32781400
2019-08-19,180.6375732421875,188.42999267578125,188.8300018310547,187.5,188.16000366210938,22494100
2019-08-20,179.23794555664062,186.97000122070312,188.63999938964844,186.9199981689453,187.9600067138672,19902900
2019-08-21,180.8292999267578,188.6300048828125,189.22999572753906,187.9600067138672,188.61000061035156,20418500
2019-08-22,180.2445526123047,188.02000427246094,189.4600067138672,186.5399932861328,188.97999572753906,24243700
2019-08-23,174.54058837890625,182.07000732421875,188.4499969482422,181.55999755859375,186.74000549316406,55372400
2019-08-26,177.17686462402344,184.82000732421875,184.8699951171875,183.0800018310547,184.13999938964844,27598900
2019-08-27,176.802978515625,184.42999267578125,186.4199981689453,183.7100067138672,186.11000061035156,28012800
2019-08-28,177.43568420410156,185.08999633789062,185.39999389648438,182.91000366210938,183.8300018310547,21792400
2019-08-29,180.1486358642578,187.9199981689453,188.4600067138672,186.67999267578125,187.38999938964844,25358900
2019-08-30,179.71728515625,187.47000122070312,188.97000122070312,186.41000366210938,188.92999267578125,26319800
2019-09-03,177.9725341796875,185.64999389648438,187.17999267578125,185.02999877929688,186.22000122070312,27964200
2019-09-04,180.54171752929688,188.3300018310547,188.49000549316406,186.89999389648438,187.44000244140625,21592100
2019-09-05,183.8490753173828,191.77999877929688,192.3300018310547,190.33999633789062,190.41000366210938,33932600
2019-09-06,183.66693115234375,191.58999633789062,192.1699981689453,191.1699981689453,192.10000610351562,19487800
2019-09-09,183.28341674804688,191.19000244140625,192.27000427246094,190.22000122070312,192.19000244140625,24407600
2019-09-10,182.75616455078125,190.63999938964844,190.74000549316406,188.91000366210938,190.16000366210938,23744700
2019-09-11,184.4721221923828,192.42999267578125,192.52999877929688,190.55999755859375,191.0,25063600
2019-09-12,185.23907470703125,193.22999572753906,194.7100067138672,192.97000122070312,193.61000061035156,28689900
2019-09-13,184.5775909423828,192.5399932861328,193.39999389648438,192.2899932861328,192.9499969482422,27669800
2019-09-16,183.753173828125,191.67999267578125,192.0800018310547,191.11000061035156,191.3000030517578,20319000
2019-09-17,184.63516235351562,192.60000610351562,192.60000610351562,191.2899932861328,191.6999969482422,20953400
2019-09-18,184.55845642089844,192.52000427246094,192.60000610351562,190.11000061035156,192.1999969482422,29781300
2019-09-19,184.86520385742188,192.83999633789062,194.0399932861328,192.47000122070312,192.86000061035156,26039400
2019-09-20,182.90960693359375,190.8000030517578,193.30999755859375,190.16000366210938,193.11000061035156,29086100
2019-09-23,182.99026489257812,190.5,191.07000732421875,189.72000122070312,190.36000061035156,22485900
2019-09-24,180.55999755859375,187.97000122070312,191.7899932861328,187.14999389648438,191.3699951171875,40820700
2019-09-25,182.58682250976562,190.0800018310547,190.5800018310547,186.2100067138672,187.77999877929688,34704900
2019-09-26,181.91439819335938,189.3800048828125,190.0,187.97999572753906,189.8300018310547,26826000
2019-09-27,179.65701293945312,187.02999877929688,189.8300018310547,185.75,189.72999572753906,40773500
2019-09-30,181.36685180664062,188.80999755859375,189.11000061035156,187.39999389648438,187.7899932861328,26307700
2019-10-01,179.88760375976562,187.27000427246094,190.58999633789062,186.9600067138672,189.5,32367600
2019-10-02,176.79452514648438,184.0500030517578,186.02999877929688,183.02000427246094,186.0,48544300
2019-10-03,178.73483276367188,186.07000732421875,186.2100067138672,181.82000732421875,184.02999877929688,39392500
2019-10-04,181.36685180664062,188.80999755859375,189.0800018310547,186.8800048828125,187.0800018310547,31887600
2019-10-07,180.81932067871094,188.24000549316406,189.74000549316406,187.91000366210938,188.27000427246094,21216000
2019-10-08,178.1105194091797,185.4199981689453,187.86000061035156,185.27000427246094,187.05999755859375,32379300
2019-10-09,179.84915161132812,187.22999572753906,188.0800018310547,186.42999267578125,186.99000549316406,20147400
2019-10-10,181.2419891357422,188.67999267578125,189.42999267578125,187.1199951171875,187.27999877929688,25177700
2019-10-11,183.57623291015625,191.11000061035156,192.6300048828125,190.72000122070312,190.8300018310547,40976700
2019-10-14,183.55699157714844,191.08999633789062,191.6999969482422,190.64999389648438,190.83999633789062,14975000
2019-10-15,185.89122009277344,193.52000427246094,193.97000122070312,191.55999755859375,191.67999267578125,23234200
2019-10-16,185.43011474609375,193.0399932861328,193.52999877929688,192.42999267578125,192.86000061035156,20457100
2019-10-17,185.9200439453125,193.5500030517578,194.5,192.80999755859375,194.1999969482422,19045200
2019-10-18,184.13331604003906,191.69000244140625,193.6699981689453,190.7100067138672,193.1999969482422,27700800
2019-10-21,185.76634216308594,193.38999938964844,193.52000427246094,192.13999938964844,192.7100067138672,15801200
2019-10-22,184.2870330810547,191.85000610351562,194.4199981689453,191.7899932861328,194.14999389648438,22392300
2019-10-23,184.6424560546875,192.22000122070312,192.25999450683594,191.14999389648438,191.4600067138672,14828400
2019-10-24,186.43875122070312,194.08999633789062,194.2100067138672,192.74000549316406,193.58999633789062,18998500
2019-10-25,187.92762756347656,195.63999938964844,195.74000549316406,193.0500030517578,193.08999633789062,21507100
2019-10-28,189.78158569335938,197.57000732421875,197.8300018310547,196.5500030517578,196.5500030517578,18818700
2019-10-29,188.3118438720703,196.0399932861328,197.5399932861328,196.00999450683594,197.24000549316406,18569700
2019-10-30,189.22442626953125,196.99000549316406,197.32000732421875,195.2899932861328,196.4199981689453,21764300
2019-10-31,189.31085205078125,197.0800018310547,197.64999389648438,195.94000244140625,197.55999755859375,26801800
2019-11-01,191.03030395507812,198.8699951171875,198.8800048828125,197.6300048828125,197.92999267578125,22131900
2019-11-04,192.21182250976562,200.10000610351562,200.52999877929688,198.8699951171875,200.19000244140625,19015900
2019-11-05,192.31747436523438,200.2100067138672,200.5500030517578,199.5500030517578,200.35000610351562,15048900
2019-11-06,191.88522338867188,199.75999450683594,200.0,198.7899932861328,199.97999572753906,19725500
2019-11-07,192.52880859375,200.42999267578125,201.72000122070312,199.85000610351562,200.75999450683594,17832400
2019-11-08,193.2972869873047,201.22999572753906,201.25,199.5399932861328,200.07000732421875,15258800
